name	locality	segments
Badstigen	Tjörnarp	3
Granliden	Tjörnarp	3
Gunnarpsvägen	Tjörnarp	3
Lucernvägen	Tjörnarp	3
Sallanders väg	Tjörnarp	3
Skogsvägen	Tjörnarp	3
Bruksgatan	Tobo	15
Gårsjövägen	Tobo	7
Spånvägen	Tobo	7
Skogsbovägen	Tobo	6
Villavägen	Tobo	6
Limexvägen	Tobo	5
Louis De Geers väg	Tobo	5
Tierpsvägen	Tobo	5
Jerk-Pers väg	Tobo	4
Skidvägen	Tobo	4
Älgbergsvägen	Toftbyn	5
Uvberget	Toftbyn	2
Ol-Larsbo	Toftbyn	1
Marietorpsvägen	Tollarp	17
Marieholmsvägen	Tollarp	13
Östra Vramsvägen	Tollarp	11
Polgatan	Tollarp	10
Rya byväg	Tollarp	10
Tassebodavägen	Tollarp	10
Tollarps storgata	Tollarp	10
Brearödsvägen	Tollarp	9
Linnekullavägen	Tollarp	9
Martin Jöns väg	Tollarp	9
Öijaredsvägen	Tollered	38
Norsesundsvägen	Tollered	34
Sävhultsvägen	Tollered	34
Hultebackavägen	Tollered	19
Hemsjö Dalenvägen	Tollered	18
Bergsjöholmsvägen	Tollered	15
Rydbovägen	Tollered	15
Torparegatan	Tollered	15
Dalaviksvägen	Tollered	14
Brännabbenvägen	Tollered	13
Kullemöllavägen	Tomelilla	12
Västergatan	Tomelilla	12
Ullstorpsvägen	Tomelilla	11
Malmövägen	Tomelilla	10
Fyledalsvägen	Tomelilla	9
Nygatan	Tomelilla	9
Banmästaregatan	Tomelilla	8
Långgatan	Tomelilla	8
Rosencrantzgatan	Tomelilla	8
Skogshejdevägen	Tomelilla	8
Gladsax bygata	Tommarp	24
Gröstorps bygata	Tommarp	20
Sandvångsvägen	Tommarp	15
Sofielustvägen	Tommarp	12
Norra Stockholmsvägen	Tommarp	11
Örnabergavägen	Tommarp	11
Frans Löfströms väg	Tommarp	8
Kapten Tunérs väg	Tommarp	8
Lukasvägen	Tommarp	8
Impevägen	Tommarp	7
Drottning Kristinas väg	Tomteboda	100
Valhallavägen	Tomteboda	100
Sveavägen	Tomteboda	83
Birger Jarlsgatan	Tomteboda	77
Drottninggatan	Tomteboda	48
Södra Fiskartorpsvägen	Tomteboda	41
Teknikringen	Tomteboda	39
Karlavägen	Tomteboda	38
Norra Stationsgatan	Tomteboda	29
Brinellvägen	Tomteboda	28
Råledsvägen	Torekov	20
Lilla Stenlid	Torekov	18
Tunbyvägen	Torekov	16
Dagshögsvägen	Torekov	12
Hanneborgsvägen	Torekov	12
Källrevägen	Torekov	12
Plantahagsvägen	Torekov	10
Skrattarpsvägen	Torekov	10
Bogsprötsgränd	Torekov	9
Callegårdsvägen	Torekov	8
Åkullavägen	Torestorp	7
Gullbringavägen	Torestorp	6
Kungsätersvägen	Torestorp	6
Lyckovägen	Torestorp	6
Skolbacken	Torestorp	5
Titusstigen	Torestorp	5
Sportvägen	Torestorp	4
Öresjövägen	Torestorp	4
Hästhagavägen	Torestorp	3
Ekstigen	Torestorp	2
Färnabbsvägen	Torhamn	12
Norreviksvägen	Torhamn	8
Pettersviksvägen	Torhamn	8
Sandhamnsvägen	Torhamn	6
Torsborgsvägen	Torhamn	6
Träsmedsvägen	Torhamn	6
Brändaskärsvägen	Torhamn	5
Iris väg	Torhamn	5
Koleviksvägen	Torhamn	5
Annebergsvägen	Torhamn	4
Sjövägen	Tormestorp	14
Herrgårdsvägen	Tormestorp	13
Sandbacksvägen	Tormestorp	10
Nyodlingsvägen	Tormestorp	8
Påbrovägen	Tormestorp	8
Ådalsvägen	Tormestorp	8
Högabergsvägen	Tormestorp	7
Björkhällsbacken	Tormestorp	6
Brovägen	Tormestorp	6
Fläckebäcksvägen	Tormestorp	5
Borelundsvägen	Torna-Hällestad	7
Sandvägen	Torna-Hällestad	5
Trollskogsvägen	Torna-Hällestad	4
Agelundsvägen	Torna-Hällestad	3
Karstgårdsvägen	Torna-Hällestad	3
Knivsåsvägen	Torna-Hällestad	3
Kyrkovägen	Torna-Hällestad	3
Nylidsvägen	Torna-Hällestad	3
Skogsvägen	Torna-Hällestad	3
Surapilsvägen	Torna-Hällestad	3
Lidnäsvägen	Torpsbruk	9
Björkerydsvägen	Torpsbruk	7
Bruksvägen	Torpsbruk	5
Skolvägen	Torpsbruk	5
Humblevägen	Torpsbruk	4
Kornvägen	Torpsbruk	4
Strandvägen	Torpsbruk	4
Turbinvägen	Torpsbruk	4
Badvägen	Torpsbruk	3
Björkgatan	Torpsbruk	3
Sj-Vägen	Torpshammar	14
Vildhussens väg	Torpshammar	10
Gullrisvägen	Torpshammar	7
Klöstrevägen	Torpshammar	6
Småbovägen	Torpshammar	6
Flottarvägen	Torpshammar	3
Nybyggarvägen	Torpshammar	3
Forsgatan	Torpshammar	2
Guldbransensväg	Torpshammar	2
Herrgårdsgatan	Torpshammar	2
Bergebyvägen	Torsby	15
Vitsandsvägen	Torsby	13
Önnerudsvägen	Torsby	11
Alstigen	Torsby	10
Henrik Sörensens väg	Torsby	10
Hålvägen	Torsby	10
Järnvägsgatan	Torsby	10
Kilåsvägen	Torsby	10
Olebyvägen	Torsby	10
Holländergatan	Torsby	8
Väsbyholmsvägen	Torshälla	32
Slätviksvägen	Torshälla	19
Kullerstasandsvägen	Torshälla	18
Västerleden	Torshälla	18
Holmenleden	Torshälla	17
Trollskärsvägen	Torshälla	16
Kristin Ribbings väg	Torshälla	15
Skräddartorpsvägen	Torshälla	15
Storgatan	Torshälla	15
Annerovägen	Torshälla	14
Kongahällavägen	Torslanda	240
Lillebyvägen	Torslanda	74
Sörredsvägen	Torslanda	73
Torslandavägen	Torslanda	65
Assar Gabrielssons väg	Torslanda	58
Gamla Flygplatsvägen	Torslanda	56
Hjuviksvägen	Torslanda	52
Gamla Sörredsvägen	Torslanda	47
Oljevägen	Torslanda	47
Raffinaderivägen	Torslanda	44
Krattevägen	Torsåker	27
Östansjövägen	Torsåker	21
Nyhyttevägen	Torsåker	19
Gammelstillavägen	Torsåker	18
Malmjärnsvägen	Torsåker	15
Eltebovägen	Torsåker	13
Ol-Olsvägen	Torsåker	10
Sandbodarnas väg	Torsåker	10
Spjutängsvägen	Torsåker	10
Forsvägen	Torsåker	8
Bergkvaravägen	Torsås	16
Österbrogatan	Torsås	10
Trädgårdsgatan	Torsås	9
Badhusgatan	Torsås	7
Industrigatan	Torsås	7
Norra Tångvägen	Torsås	7
Gunnilkrokavägen	Torsås	6
Allfargatan	Torsås	5
Applerumsgatan	Torsås	5
Björsebovägen	Torsås	5
Stibyvägen	Torsö	17
Grammahagsvägen	Torsö	14
Strandvägen	Torsö	12
Tockenvägen	Torsö	12
Hallahålevägen	Torsö	11
Bragevägen	Torsö	10
Remelinvägen	Torsö	10
Kullarpsvägen	Torsö	9
Sillnäsvägen	Torsö	9
Östra Mjällbyvägen	Torsö	9
Gamla Nissastigen	Torup	6
Gräsåsvägen	Torup	6
Bosgårdsvägen	Torup	5
Nissastigen	Torup	5
Prästgårdsvägen	Torup	5
Ringvägen	Torup	5
Sjögårdsvägen	Torup	5
Skogsvägen	Torup	5
Tranabovägen	Torup	5
Flädervägen	Torup	4
Dagsnäsvägen	Tostared	16
Äskhultsvägen	Tostared	12
Karl Borgs väg	Tostared	9
Hälleviksvägen	Tostared	8
Västra Öxaredsvägen	Tostared	8
Horshultsvägen	Tostared	7
Nolgärdevägen	Tostared	6
Rammsjöhallsvägen	Tostared	6
Åminnaredsvägen	Tostared	6
Förlanda hultåsväg	Tostared	5
Industrivägen	Totebo	7
Östra vägen	Totebo	7
Näsvägen	Totebo	6
Stora vägen	Totebo	6
Furubergsvägen	Totebo	4
Hagavägen	Totebo	4
Lillgatan	Totebo	4
Norrvägen	Totebo	4
Stationsgränd	Totebo	4
Dalsgatan	Totebo	3
Storgatan	Tranemo	16
Backagatan	Tranemo	12
Tåstarpsgatan	Tranemo	12
Hestravägen	Tranemo	11
Jönköpingsvägen	Tranemo	11
Mossebogatan	Tranemo	11
Lövstagatan	Tranemo	8
Solgårdsgatan	Tranemo	8
Norrgatan	Tranemo	7
Tennisvägen	Tranemo	7
Gusjövägen	Transtrand	28
Mossvägen	Transtrand	16
Pistvägen	Transtrand	16
Gammelsätervägen	Transtrand	14
Grenvägen	Transtrand	12
Bergsbacken	Transtrand	11
Ostvägen	Transtrand	6
Danskvägen	Transtrand	5
Förarvägen	Transtrand	5
Gammelvägen	Transtrand	5
Storgatan	Tranås	33
Östra vägen	Tranås	28
Holavedsvägen	Tranås	21
Hättevägen	Tranås	20
Norrabyvägen	Tranås	18
Ängarydsgatan	Tranås	18
Norra Storgatan	Tranås	16
Dalagatan	Tranås	15
Västra vägen	Tranås	12
Ekliden	Tranås	11
Trarydsallén	Traryd	14
Norra Stationsgatan	Traryd	7
Strandvägen	Traryd	7
Bastugatan	Traryd	6
Blagsgatan	Traryd	6
Hallandsvägen	Traryd	5
Skansvägen	Traryd	5
Torsgatan	Traryd	5
Agghultsvägen	Traryd	4
Södra Stationsgatan	Traryd	4
Strandvägen	Trehörningsjö	9
Centralgatan	Trehörningsjö	5
Långgatan	Trehörningsjö	5
Villagatan	Trehörningsjö	5
Skolgatan	Trehörningsjö	4
Doktorsgatan	Trehörningsjö	3
Medborgarhusgatan	Trehörningsjö	3
Mejerigatan	Trehörningsjö	2
Nordsjövägen	Trehörningsjö	2
Hattsjövägen	Trehörningsjö	1
Stenmursvägen	Trekanten	12
Ängsgatan	Trekanten	9
Ester Bagerskas väg	Trekanten	8
Gamla vägen	Trekanten	8
Pappenhagens väg	Trekanten	7
Mellangatan	Trekanten	6
Satellitvägen	Trekanten	6
Ingelstorpsvägen	Trekanten	5
Poppelgatan	Trekanten	5
Rössbovägen	Trekanten	5
Hedvägen	Trelleborg	54
Lundavägen	Trelleborg	30
Engelbrektsgatan	Trelleborg	29
Östra Förstadsgatan	Trelleborg	28
Tommarpsvägen	Trelleborg	25
Västra Ringvägen	Trelleborg	24
Östervångsvägen	Trelleborg	24
Högalidsvägen	Trelleborg	19
Orkidevägen	Trelleborg	19
Dalköpinge strandväg	Trelleborg	18
Guöviksvägen	Trensum	28
Guövägen	Trensum	25
Elisbergsvägen	Trensum	17
Gamla Riksvägen	Trensum	17
Furösundsvägen	Trensum	15
Ronnebyvägen	Trensum	15
Matviksvägen	Trensum	14
Sandgravavägen	Trensum	14
Getavägen	Trensum	12
Nytäppsvägen	Trensum	12
Gärdhemsvägen	Trollhättan	76
Drottninggatan	Trollhättan	51
Överbyvägen	Trollhättan	50
Tunhemsvägen	Trollhättan	48
Garnviksvägen	Trollhättan	36
Vänersborgsvägen	Trollhättan	33
Kungsgatan	Trollhättan	32
Ladugårdsvägen	Trollhättan	32
Albertsvägen	Trollhättan	31
Hjulkvarnelundsvägen	Trollhättan	30
Högbergsgatan	Trosa	15
Tomtaklintgatan	Trosa	14
Rävuddsvägen	Trosa	13
Östra Långgatan	Trosa	13
Betesgången	Trosa	11
Edanövägen	Trosa	11
Långnäsvägen	Trosa	11
Åda Dal	Trosa	11
Bråtagatan	Trosa	10
Nyängsvägen	Trosa	10
Centralvägen	Trädet	7
Skedevägen	Trädet	6
Solbergavägen	Trädet	6
Villagatan	Trädet	6
Torngatan	Trädet	5
Börstigsvägen	Trädet	3
Järnvägsgatan	Trädet	3
Aspvägen	Trädet	2
Björkstigen	Trädet	2
Hasselvägen	Trädet	2
Västkustvägen	Träslövsläge	53
Södra Näsvägen	Träslövsläge	23
Sejernäsvägen	Träslövsläge	21
Skepparevägen	Träslövsläge	20
Strandbackavägen	Träslövsläge	18
Nygårdsvägen	Träslövsläge	16
Tångvägen	Träslövsläge	16
Jungmansvägen	Träslövsläge	15
Österleden	Träslövsläge	15
Havsvägen	Träslövsläge	14
Nordmarksvägen	Trångsund	77
Stortorpsvägen	Trångsund	50
Lingonbackarna	Trångsund	35
Skrubba allé	Trångsund	35
Magelungsvägen	Trångsund	27
Ullerudsbacken	Trångsund	27
Trångsundsvägen	Trångsund	25
Brunskogsbacken	Trångsund	23
Norströms väg	Trångsund	22
Spelvägen	Trångsund	16
Högenvägen	Trångsviken	8
Moviksvägen	Trångsviken	7
Tallstigen	Trångsviken	6
Bynomsgatan	Trångsviken	5
Ol-Jonsvägen	Trångsviken	5
Alsenvägen	Trångsviken	4
Gränsvägen	Trångsviken	4
Skolbacken	Trångsviken	4
Byvägen	Trångsviken	3
Folkskolevägen	Trångsviken	3
Borgavägen	Tråvad	8
Lassagårdsvägen	Tråvad	8
Fåglaviksvägen	Tråvad	6
Järnåldersvägen	Tråvad	6
Bronsåldersvägen	Tråvad	4
Föreningsgatan	Tråvad	4
Östra Södergatan	Tråvad	4
Bagerigatan	Tråvad	3
Centralgatan	Tråvad	3
Idrottsgatan	Tråvad	3
Brovägen	Trönödal	7
Stickvägen	Trönödal	6
Sundbo	Trönödal	6
Bergvägen	Trönödal	5
Rondellen	Trönödal	5
Prästjordsstigen	Trönödal	4
Tegelbruksvägen	Trönödal	4
Västra vägen	Trönödal	4
Kastviksvägen	Trönödal	3
Kumletvägen	Trönödal	3
Alfred Nobels allé	Tullinge	46
Flottiljvägen	Tullinge	35
Kanslivägen	Tullinge	32
Stendalsvägen	Tullinge	31
Adler Salvius väg	Tullinge	28
Katrinebergsvägen	Tullinge	25
Pålamalmsvägen	Tullinge	24
Bernströmsvägen	Tullinge	21
Huddingevägen	Tullinge	15
Skyttbrinksvägen	Tullinge	15
Munkhättevägen	Tumba	29
Rågången	Tumba	27
Planetbacken	Tumba	24
Prästgårdsvägen	Tumba	24
Ugglevägen	Tumba	22
Passvägen	Tumba	19
Storvretsvägen	Tumba	19
Hålvägen	Tumba	18
Rådjursvägen	Tumba	18
Hans Stahles väg	Tumba	16
Lidköpingsvägen	Tun	6
Såtenäsvägen	Tun	6
Silvii väg	Tun	5
Blackstorpsvägen	Tun	4
Egnahemsvägen	Tun	4
Kvarnvägen	Tun	4
Tunvägen	Tun	4
Svensrovägen	Tun	3
Bustorpsvägen	Tun	1
Knipvägen	Tun	1
Södertäljevägen	Tungelsta	53
Hemfosavägen	Tungelsta	31
Tornbergavägen	Tungelsta	29
Vädersjövägen	Tungelsta	26
Söderbyvägen	Tungelsta	25
Allévägen	Tungelsta	20
Sorundavägen	Tungelsta	17
Stavsvägen	Tungelsta	17
Fållbrunnavägen	Tungelsta	16
Kolonilottsvägen	Tungelsta	16
Hillerstorpsvägen	Tving	10
Byasjövägen	Tving	8
Bokhultet	Tving	7
Bygatan	Tving	5
Klockaregårdsvägen	Tving	5
Nävragölsvägen	Tving	5
Skärsjövägen	Tving	5
Växjövägen	Tving	5
Gamla Idrottsvägen	Tving	4
Gunnetorpsvägen	Tving	4
Falköpingsvägen	Tvärred	22
Brunnvägen	Tvärred	13
Reflevägen	Tvärred	7
Vistvägen	Tvärred	7
Alängsgatan	Tvärred	5
Fornbyvägen	Tvärred	5
Vist Kyrkväg	Tvärred	5
Älvkvarnsvägen	Tvärred	4
Domarringsgatan	Tvärred	3
Gälavägen	Tvärred	3
Storvägen	Tvärålund	26
Östra vägen	Tvärålund	17
Eriksdalsvägen	Tvärålund	6
Modovägen	Tvärålund	6
Idrottsvägen	Tvärålund	5
Skogsvägen	Tvärålund	5
Nils Massvägen	Tvärålund	4
Krånged	Tvärålund	2
Sveavägen	Tvärålund	2
Tågvägen	Tvärålund	2
Västkustvägen	Tvååker	25
Prästgårdsvägen	Tvååker	12
Fastarpsvägen	Tvååker	11
Björkängsvägen	Tvååker	8
Havsbadsvägen	Tvååker	8
Himlevägen	Tvååker	8
Långåsvägen	Tvååker	8
Ringvägen	Tvååker	8
Sannavägen	Tvååker	7
Fogdevägen	Tvååker	6
Lergöksgatan	Tygelsjö	40
Spelmansgatan	Tygelsjö	30
Yttre Ringvägen	Tygelsjö	29
Ringkragevägen	Tygelsjö	23
Tygelsjövägen	Tygelsjö	21
Arrievägen	Tygelsjö	20
Trelleborgsvägen	Tygelsjö	20
Bågfilsgatan	Tygelsjö	19
Sjötorpsvägen	Tygelsjö	15
Munkhättegatan	Tygelsjö	14
Myggdalsvägen	Tyresö	115
Granängsringen	Tyresö	95
Breviksvägen	Tyresö	80
Tyresövägen	Tyresö	71
Pärlröksgången	Tyresö	69
Koriandergränd	Tyresö	50
Musserongången	Tyresö	50
Brakmarsvägen	Tyresö	49
Lummergången	Tyresö	45
Farmarstigen	Tyresö	42
Tvärskogsvägen	Tyringe	11
Hörlingegatan	Tyringe	9
Stålgatan	Tyringe	9
Ametistvägen	Tyringe	8
Möllegatan	Tyringe	8
Norregårdsvägen	Tyringe	8
Sanatorievägen	Tyringe	8
Helsingborgsvägen	Tyringe	7
Östanväg	Tyringe	7
Härdaregatan	Tyringe	6
Stockholmsvägen	Tystberga	15
Atomvägen	Tystberga	9
Björkvägen	Tystberga	9
Daviksvägen	Tystberga	9
Öknavägen	Tystberga	8
Källvägen	Tystberga	6
Albyvägen	Tystberga	5
Dammlötsvägen	Tystberga	5
Lästringe allé	Tystberga	5
Stationsvägen	Tystberga	5
Bergtorpsvägen	Täby	53
Arningevägen	Täby	39
Frestavägen	Täby	36
Stora Marknadsvägen	Täby	36
Vallatorpsvägen	Täby	36
Ungdomsvägen	Täby	31
Åkerbyvägen	Täby	31
Norrortsleden	Täby	30
Gribbylundsvägen	Täby	24
Stockholmsvägen	Täby	24
Laknäs Strandvägen	Tällberg	15
Ovabacksgattu	Tällberg	15
Sjögattu	Tällberg	12
Ytterboda Ytterbodavägen	Tällberg	12
Laknäs Siljansvägen	Tällberg	11
Hjortnäs Karlesvägen	Tällberg	10
Laknäs Månkvägen	Tällberg	10
Laknäs Västarisvägen	Tällberg	9
Söder Bergsäng Holvägen	Tällberg	9
Hjortnäs Kolhagsvägen	Tällberg	8
Hammervallsvägen	Tänndalen	15
Gamla vägen	Tänndalen	8
Svansjökläppsvägen	Tänndalen	8
Åslunds väg	Tänndalen	8
Hamraportsvägen	Tänndalen	7
Skarvrusätern Sätervägen	Tänndalen	7
Gamla Tänndalsvägen	Tänndalen	6
Olvallsvägen	Tänndalen	6
Tänningevägen	Tänndalen	6
Åsvallsvägen	Tänndalen	6
Tännfallsvägen	Tännäs	17
Nylandsgatan	Tännäs	10
Myskelåsvägen	Tännäs	8
Bygatan	Tännäs	7
Grövelsjövägen	Tännäs	7
Samevägen	Tännäs	6
Tjärnbräcka	Tännäs	6
Blomsterjotvägen	Tännäs	5
Nyhemsvägen	Tännäs	5
Masvägen	Tännäs	4
Bifurkationsvägen	Tärendö	9
Storbyvägen	Tärendö	7
Hembygdsvägen	Tärendö	6
Kalixälvsleden	Tärendö	4
Prästgårdsvägen	Tärendö	3
Rönnvägen	Tärendö	2
Talinenvägen	Tärendö	2
Idrottsvägen	Tärendö	1
Industrivägen	Tärendö	1
Korpilombolovägen	Tärendö	1
Norra Fjällnäs	Tärnaby	43
Laxnäs	Tärnaby	26
Konäset	Tärnaby	24
Blå vägen	Tärnaby	23
Tärnamo	Tärnaby	21
Solberg	Tärnaby	19
Portbron	Tärnaby	18
Nolsivägen	Tärnaby	17
Lövlund	Tärnaby	16
Tärnafors	Tärnaby	14
Stationsgatan	Tärnsjö	13
Kyrkvägen	Tärnsjö	11
Kapellvägen	Tärnsjö	10
Norra Storgatan	Tärnsjö	9
Östa byväg	Tärnsjö	9
Mjölnartorpsvägen	Tärnsjö	7
Gistholmsvägen	Tärnsjö	6
Söråsbovägen	Tärnsjö	6
Älvåsavägen	Tärnsjö	6
Häverbovägen	Tärnsjö	5
Stjärnviksvägen	Tävelsås	4
Planetvägen	Tävelsås	2
Vikenvägen	Tävelsås	2
Rinkabyhagen	Tävelsås	1
Skogängsvägen	Tävelsås	1
Strandängsvägen	Tävelsås	1
Tågarpsvägen	Tågarp	7
Annerogatan	Tågarp	6
Kläsingevägen	Tågarp	6
Norra vägen	Tågarp	6
Södra vägen	Tågarp	6
Gluggstorpsvägen	Tågarp	5
Åsvägen	Tågarp	5
Alvgatan	Tågarp	4
Arhillsvägen	Tågarp	4
Härslövsvägen	Tågarp	4
Sveavägen	Töcksfors	22
Älverudsvägen	Töcksfors	11
Bögatan	Töcksfors	9
Parkvägen	Töcksfors	7
Hagavägen	Töcksfors	5
Skolvägen	Töcksfors	5
Strandvägen	Töcksfors	5
Elgerudsvägen	Töcksfors	4
Ringvägen	Töcksfors	4
Sandavägen	Töcksfors	4
Ljurhallavägen	Töllsjö	42
Gröneslättvägen	Töllsjö	28
Laggenvägen	Töllsjö	24
Närsbovägen	Töllsjö	13
Gamla Ödenäsvägen	Töllsjö	12
Norra Skogskärrsvägen	Töllsjö	10
Bredviksvägen	Töllsjö	7
Skaftaredsvägen	Töllsjö	7
Storegårdsvägen	Töllsjö	7
Hörningenvägen	Töllsjö	6
Rörbäck	Töre	20
Storvägen	Töre	14
Backvägen	Töre	11
Morjärvsvägen	Töre	8
Palatsvägen	Töre	8
Garvarvägen	Töre	5
Idrottsvägen	Töre	5
Lossen	Töre	4
Skolvägen	Töre	4
Varpvägen	Töre	4
Sötåsenvägen	Töreboda	22
Halnavägen	Töreboda	16
Stallgatan	Töreboda	14
Idrottsvägen	Töreboda	13
Stora Bergsgatan	Töreboda	8
Skolgatan	Töreboda	7
Vadsbogatan	Töreboda	7
Bruksgatan	Töreboda	6
Börstorpsgatan	Töreboda	6
Gärdesvägen	Töreboda	6
Tössebäcksvägen	Tösse	19
Tössbovägen	Tösse	9
Åmålsvägen	Tösse	6
Kummelvägen	Tösse	5
Fiskarevägen	Tösse	4
Tydjevägen	Tösse	4
Frillsätersvägen	Tösse	3
Gustav Engelbrekts väg	Tösse	3
Risviksvägen	Tösse	3
Smedens väg	Tösse	3
Ekhagsvägen	Ucklum	11
Svartehallen	Ucklum	6
Johan Mattsas väg	Ucklum	3
Mellangårdsvägen	Ucklum	3
Peter Drams väg	Ucklum	2
Tilda Gladers väg	Ucklum	2
Åsenvägen	Ucklum	2
Nils Danielssons väg	Ucklum	1
Peter Drams Väg	Ucklum	1
Kilavägen	Uddebo	6
Ullasjögatan	Uddebo	6
Kalsebovägen	Uddebo	4
Kapellvägen	Uddebo	3
Backvägen	Uddebo	2
Björkängsvägen	Uddebo	2
Dalgatan	Uddebo	2
Ekgatan	Uddebo	2
Kullagatan	Uddebo	2
Mjällbovägen	Uddebo	2
Stjärnsvägen	Uddeholm	10
Björkbacken	Uddeholm	8
Bergsvägen	Uddeholm	5
Depåvägen	Uddeholm	5
Dantobacken	Uddeholm	4
Flygplatsvägen	Uddeholm	4
Melltorpsvägen	Uddeholm	4
Stationsvägen	Uddeholm	3
Vattenverksvägen	Uddeholm	3
Framnäsvägen	Uddeholm	2
Göteborgsvägen	Uddevalla	27
Kurverödsleden	Uddevalla	25
Kapellevägen	Uddevalla	23
Undavägen	Uddevalla	23
Sunningevägen	Uddevalla	22
Frölandsvägen	Uddevalla	20
Edingsvägen	Uddevalla	19
Helenedalsvägen	Uddevalla	17
Östra Sundskogsvägen	Uddevalla	17
Västerlånggatan	Uddevalla	16
Kvarnfallsringen	Ullared	22
Hedevivägen	Ullared	10
Varbergsvägen	Ullared	10
Ulla Smidjes väg	Ullared	9
Falkenbergsvägen	Ullared	8
Landbogatan	Ullared	5
Skattagårdsvägen	Ullared	5
Skolvägen	Ullared	5
Tallvägen	Ullared	4
Värnamovägen	Ullared	4
Stora vägen	Ullatti	9
Bergsvägen	Ullatti	4
Erkiis väg	Ullatti	4
Sattervägen	Ullatti	4
U-Vägen	Ullatti	4
Ylinenvaaravägen	Ullatti	3
Älvvägen	Ullatti	3
Engmans backe	Ullatti	2
Männikkövägen	Ullatti	2
Björkvägen	Ullatti	1
Kyrkvägen	Ullånger	1
Vallmarksvägen	Ullånger	1
Tre rosors väg	Ulricehamn	27
Sanatorievägen	Ulricehamn	24
Grönahögsvägen	Ulricehamn	19
Strandgatan	Ulricehamn	19
Storgatan	Ulricehamn	18
Bogesundsgatan	Ulricehamn	15
Stenbocksgatan	Ulricehamn	15
Jägaregatan	Ulricehamn	11
Nygatan	Ulricehamn	9
Sträckåsvägen	Ulricehamn	9
Kisavägen	Ulrika	11
Gammalkilsvägen	Ulrika	8
Majorsvägen	Ulrika	6
Pelarvägen	Ulrika	5
Furulidsvägen	Ulrika	4
Parkvägen	Ulrika	4
Albins väg	Ulrika	3
Axsjövägen	Ulrika	3
Jonsbovägen	Ulrika	3
Lillhamravägen	Ulrika	3
Malabacken	Ulvöhamn	3
Ulvö Hamngata	Ulvöhamn	3
Hissjövägen	Umeå	97
Järnvägsallén	Umeå	79
Kolbäcksvägen	Umeå	76
Backenvägen	Umeå	49
Storgatan	Umeå	46
Skolgatan	Umeå	42
Tegsvägen	Umeå	42
Bölevägen	Umeå	40
Tomtebovägen	Umeå	40
Kungsgatan	Umeå	39
Svanhultsvägen	Undenäs	11
Stråhlevägen	Undenäs	9
Mariestadsvägen	Undenäs	8
Klockarstigen	Undenäs	7
Sanneruds Bygata	Undenäs	6
Sågdammsvägen	Undenäs	5
Kalle valks väg	Undenäs	3
Vångstigen	Undenäs	3
Fredrik Ådahls väg	Undenäs	2
Göte Hellmans väg	Undenäs	2
Byvägen	Undersåker	20
Fjällfararvägen	Undersåker	11
Hosenvägen	Undersåker	8
Kläppenvägen	Undersåker	4
Åvägen	Undersåker	4
Grimstavägen	Undersåker	3
Hållgårdsvägen	Undersåker	3
Rådjursstigen	Undersåker	3
Vålådalsvägen	Undersåker	3
Älgstigen	Undersåker	3
Folkhögskolevägen	Undrom	9
Älvvägen	Undrom	6
Hallonvägen	Undrom	3
Smultronvägen	Undrom	2
Grusgropsvägen	Undrom	1
Lingonvägen	Undrom	1
Södra vägen	Unnaryd	17
Bolmenvägen	Unnaryd	9
Österlånggatan	Unnaryd	8
Norra vägen	Unnaryd	7
Kvarnvägen	Unnaryd	6
Ringvägen	Unnaryd	6
Sjövägen	Unnaryd	5
Torget	Unnaryd	5
Gärdesvägen	Unnaryd	4
Hagvägen	Unnaryd	4
Häftängsvägen	Upphärad	12
Sjuntorpsvägen	Upphärad	9
Hanshagevägen	Upphärad	7
Snickerivägen	Upphärad	7
Kobergsvägen	Upphärad	6
Åsakavägen	Upphärad	5
Smedvägen	Upphärad	4
Bothultsvägen	Upphärad	3
Ingelsvägen	Upphärad	3
Kyrkväktarns väg	Upphärad	3
Centralvägen	Upplands Väsby	63
Enköpingsvägen	Upplands Väsby	59
Hagvägen	Upplands Väsby	57
Granhammarsvägen	Upplands Väsby	53
Husarvägen	Upplands Väsby	52
Frestavägen	Upplands Väsby	48
Breddenvägen	Upplands Väsby	47
Smedbyvägen	Upplands Väsby	41
Väsbyvägen	Upplands Väsby	41
Stockholmsvägen	Upplands Väsby	39
Dag Hammarskjölds väg	Uppsala	72
Rapsgatan	Uppsala	65
Råbyvägen	Uppsala	50
Stålgatan	Uppsala	50
Fyrislundsgatan	Uppsala	49
Börjegatan	Uppsala	48
Vaksalagatan	Uppsala	41
Gamla Uppsalagatan	Uppsala	40
Tycho Hedéns väg	Uppsala	39
Fålhagsleden	Uppsala	36
Smedjevägen	Urshult	17
Skolvägen	Urshult	10
Stationsvägen	Urshult	8
Kanalvägen	Urshult	7
Sirkövägen	Urshult	6
Hunnamålavägen	Urshult	5
Ängsvägen	Urshult	5
Bergsvägen	Urshult	4
Ekliden	Urshult	4
Gamla Sirkövägen	Urshult	3
Skelleftehamnsvägen	Ursviken	37
Gunsenvägen	Ursviken	13
Holmgatan	Ursviken	13
Järnvägsleden	Ursviken	13
Mekanvägen	Ursviken	12
Bergsbyvägen	Ursviken	10
Furunäsgatan	Ursviken	9
Slipvägen	Ursviken	9
Bockholmsvägen	Ursviken	7
Skyttevägen	Ursviken	7
Mörtsalsvägen	Utansjö	13
Tjärnvägen	Utansjö	13
